SESSION_ID,SESSION_DATE,SESSION_STARTED_TIME,SESSION_MODE,SESSION_CLOSED_REMARK,PRESENTATION_ID,PRESENTATION_NAME,PRODUCT,THERAPY_NAME,RA_OR_PA,PRESENTATION_MIX_TYPE,SESSION_TYPE,USER_NAME,TIME_IN_HRS,CALL_ID,ACC_ID,H_ACC_NAME__C,PRESENTATIONS_CUSTOMER_TYPE,ACC_RECORD_TYPE,ACC_CORE_TYPE,TERRITORY,MLS_ID,IS_ACTIVE,THERAPY,RESOURCE_FILETYPE,POWERPOINT_TYPE,PRODUCTS,CALL_STATUS,MSL
4001472,06-04-2024,,Practice,true,40560,7,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.000150463,,,,,,,9780-CTT_IN_T9909,5380,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Dimtri
4001536,22-03-2023,,Live,false,41398,4,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.020300926,,,,,,,9786-CTT_IN_T9706,4956,true,Therapy 1,PowerPoint,NIS - PDF,Product 6,Unlinked,Dimtri
4001260,03-06-2024,,Live,true,41682,6,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.008414352,,,,,,,,5300,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Dimtri
4001049,20-02-2024,,Practice,true,41882,2,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.000219907,,,,,,,,5276,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Dimtri
4001073,27-07-2023,,Live,true,40431,3,Product 4,Therapy 2,Reactive,Reactive,normal,8,0.001180556,,,,,,,,4759,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Dimtri
4000585,22-06-2023,,Practice,true,40444,3,Product 4,Therapy 2,Reactive,Reactive,normal,8,0.000787037,,,,,,,9784-CTT_IN_T1707,4998,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Dimtri
4001516,31-03-2023,,Practice,false,40129,3,Product 4,Therapy 2,Reactive,Reactive,normal,8,0.000590278,,,,,,,,4639,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Dimtri
4001571,16-03-2023,03:53:00.000,Live,true,41680,1,Product 1,Therapy 1,Reactive,Reactive,normal,8,0.001724537,,,,,,,,4894,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Dimtri
4000620,08-05-2023,18:48:00.000,Practice,false,41736,10,Product 1,Therapy 1,Reactive,Reactive,normal,8,0.002766204,,,,,,,9549-CTT_IN_T9109,4860,true,Therapy 1,PowerPoint,NIS - PPT,Product 1,Unlinked,Dimtri
4000934,13-05-2024,,Live,false,41610,9,Product 1,Therapy 1,Reactive,Reactive,normal,8,0.009826389,,,,,,,,4981,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Dimtri
4000301,16-03-2023,,Live,true,40118,3,Product 1,Therapy 1,Reactive,Reactive,normal,8,0.001886574,,,,,,,,5400,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Dimtri
4000246,16-08-2023,,Live,true,40935,3,Product 8,Therapy 1,Reactive,Reactive,normal,8,0.005243056,,,,,,,,4800,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Dimtri
4000763,20-05-2023,,Live,true,40286,1,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.002893519,t65Cb24245ZcvdQIZR,,2278h22221CSWjxZZH,OTH,,,,5335,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Linked,Dimtri
4001533,08-07-2023,,Live,true,41425,10,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.000115741,,,,,,,9786-CTT_IN_T9706,4721,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Dimtri
4000367,30-10-2023,,Practice,true,41639,10,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.003171296,,,,,,,,5266,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Dimtri
4000207,18-06-2023,,Practice,false,40553,9,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.000925926,,,,,,,,4955,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Dimtri
4000546,26-07-2023,,Practice,false,41503,7,Product 6,Therapy 1,Reactive,Reactive,normal,8,0.000254630,,,,,,,,5000,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Dimtri
4000264,08-08-2023,02:33:00.000,Live,true,40294,10,Product 15,Therapy 1,Reactive,Reactive,normal,17,0.000856481,,,,,,,1968-CTT_IN_BC302,1968,true,Therapy 1,PowerPoint,Non Interactive Slides - PPT,Product 15,Unlinked,Meilena
4000560,14-07-2023,17:32:00.000,Live,false,40906,8,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.003101852,,,,,,,,4661,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4000828,19-07-2024,13:29:00.000,Practice,true,40161,6,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.001643519,,,,,,,,5201,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4001407,07-05-2024,09:49:00.000,Practice,false,41209,3,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.000474537,,,,,,,9784-CTT_IN_T1707,5322,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4001904,16-06-2023,15:52:00.000,Practice,true,40675,7,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.002280093,,,,,,,9784-CTT_IN_T1707,5180,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4001822,04-01-2023,07:46:00.000,Practice,true,41133,7,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.033900463,,,,,,,,5193,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4000091,01-02-2024,02:54:00.000,Practice,true,40466,4,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.000405093,,,,,,,1969-CTT_IN_T1704,5003,true,Therapy 2,PowerPoint,IS - PPTX/PDF,Product 4,Unlinked,Meilena
4001851,23-04-2024,15:48:00.000,Practice,true,41533,2,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.000254630,,,,,,,,5050,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4000094,27-06-2023,04:05:00.000,Practice,true,40036,8,Product 5,Therapy 2,Reactive,Reactive,normal,17,0.004432870,,,,,,,9784-CTT_IN_T1707,4575,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Meilena
4000533,25-05-2024,10:13:00.000,Practice,true,41508,4,Product 4,Therapy 2,Reactive,Reactive,normal,17,0.000300926,,,,,,,9784-CTT_IN_T1707,4609,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Meilena
4001569,29-03-2024,,Live,true,41452,9,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.000891204,t65Cb24245Zcx23IZB,,2278h22222F8VHfZZN,OTH,,,,4738,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Linked,Meilena
4001521,20-01-2024,,Practice,true,41049,6,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.003379630,,,,,,,,5422,true,Therapy 1,HTML,Slide,Product 6,Unlinked,Meilena
4000012,27-06-2024,,Practice,true,40434,9,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.000208333,,,,,,,,5372,true,Therapy 1,HTML,Slide,Product 6,Unlinked,Meilena
4000806,01-01-2024,,Live,true,40788,6,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.000150463,,,,,,,9769-CTT_IN_T9704,5395,true,Therapy 1,PowerPoint,NIS - PDF,Product 6,Unlinked,Meilena
4001292,18-09-2023,,Live,true,40569,4,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.000289352,,,,,,,1966-CTT_IN_T9907,5185,true,Therapy 1,Video,NIM - Video,Product 6,Unlinked,Meilena
4000441,20-06-2024,,Live,true,41316,5,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.003819444,t65Cb24245Zcx4SIZR,,2278h24245g1GFMZZ2,OTH,,,,4531,true,Therapy 1,Video,NIM - Video,Product 6,Linked,Meilena
4000505,24-06-2024,,Live,true,40535,2,Product 1,Therapy 1,Reactive,Reactive,normal,17,0.000219907,,,,,,,,4638,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Meilena
4001681,18-02-2023,,Live,true,41051,6,Product 1,Therapy 1,Reactive,Reactive,normal,17,0.002974537,,,,,,,,5139,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Meilena
4000032,26-01-2023,,Live,false,41151,4,Product 1,Therapy 1,Reactive,Reactive,normal,17,0.001122685,,,,,,,,5359,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Meilena
4001961,13-12-2023,,Practice,true,41754,10,Product 1,Therapy 1,Reactive,Reactive,normal,17,6.058402778,,,,,,,,4646,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Meilena
4001050,29-06-2024,,Live,false,40406,6,Product 8,Therapy 1,Reactive,Reactive,normal,17,0.023472222,,,,,,,,4751,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Meilena
4001670,08-12-2023,,Practice,true,41418,2,Product 7,Therapy 1,Reactive,Reactive,normal,17,0.000439815,,,,,,,9780-CTT_IN_T9909,4754,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Meilena
4001357,03-03-2023,,Live,false,41590,2,Product 16,Therapy 1,Reactive,Reactive,normal,17,0.001574074,,,,,,,,5019,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 16,Unlinked,Meilena
4001708,24-04-2023,,Live,true,41363,4,Product 17,Therapy 1,Reactive,Reactive,normal,17,0.001863426,,,,,,,,5182,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 17,Unlinked,Meilena
4000759,18-01-2023,,Live,false,41218,8,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.000937500,,,,,,,,5425,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Meilena
4000279,13-09-2023,,Practice,false,41850,5,Product 6,Therapy 1,Reactive,Reactive,normal,17,0.002118056,,,,,,,,5180,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Meilena
4001143,14-03-2023,13:30:00.000,Live,true,41164,1,Product 15,Therapy 1,Reactive,Reactive,normal,25,0.000381944,,,,,,,,4985,true,Therapy 1,PowerPoint,Non Interactive Slides - PPT,Product 15,Unlinked,Glen
4001167,11-06-2024,04:00:00.000,Practice,false,41636,4,Product 15,Therapy 1,Reactive,Reactive,normal,25,0.003946759,,,,,,,1969-CTT_IN_BC304,1969,true,Therapy 1,PowerPoint,Non Interactive Slides - PPT,Product 15,Unlinked,Glen
4000069,08-12-2023,03:17:00.000,Practice,true,41807,4,Product 4,Therapy 2,Reactive,Reactive,normal,25,0.000844907,,,,,,,,4720,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Glen
4001521,23-01-2024,16:20:00.000,Practice,true,40773,3,Product 5,Therapy 2,Reactive,Reactive,normal,25,0.000532407,,,,,,,,5172,true,Therapy 2,PowerPoint,NIS - PPT,Product 5,Unlinked,Glen
4000460,21-05-2023,04:10:00.000,Live,true,40682,6,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.000937500,,,,,,,9769-CTT_IN_T9704,5138,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Glen
4000888,02-03-2023,20:50:00.000,Live,true,40469,4,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.011759259,,,,,,,9786-CTT_IN_T9706,4663,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Unlinked,Glen
4000153,31-03-2023,,Live,true,41974,4,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.018090278,t65Cb24245ZcvhEIZR,,2278h24245m4sVmZZI,OTH,,,,5132,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 6,Linked,Glen
4000575,07-02-2024,,Live,true,40940,2,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.007094907,,,,,,,9786-CTT_IN_T9706,4724,true,Therapy 1,HTML,Slide,Product 6,Unlinked,Glen
4001773,31-01-2024,,Live,true,41457,10,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.000451389,,,,,,,9785-CTT_IN_T9101,5170,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Glen
4001858,02-04-2023,,Live,false,41707,6,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.004884259,,,,,,,9769-CTT_IN_T9704,5006,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Glen
4000619,19-11-2023,,Live,false,41088,6,Product 6,Therapy 1,Reactive,Reactive,normal,25,0.002071759,,,,,,,,4659,true,Therapy 1,PowerPoint,NIS - PPT,Product 6,Unlinked,Glen
4000584,21-04-2024,,Live,true,40896,10,Product 7,Therapy 1,Reactive,Reactive,normal,25,0.012604167,,,,,,,,5004,true,Therapy 1,PowerPoint,NIS - PPT,Product 7,Unlinked,Glen
4001180,02-08-2023,,Live,true,41930,2,Product 7,Therapy 1,Reactive,Reactive,normal,25,0.000162037,,,,,,,,4619,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Glen
4001253,27-05-2024,,Live,true,40136,3,Product 4,Therapy 2,Reactive,Reactive,normal,25,0.000243056,,,,,,,1968-CTT_IN_T1709,4959,true,Therapy 2,PowerPoint,NIS - PPT,Product 4,Unlinked,Glen
4000120,08-05-2024,20:46:00.000,Live,true,40826,5,Product 1,Therapy 1,Reactive,Reactive,normal,25,0.000833333,,,,,,,9786-CTT_IN_T9706,4984,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Glen
4000260,15-09-2023,17:45:00.000,Practice,false,40373,5,Product 1,Therapy 1,Reactive,Reactive,normal,25,0.000925926,t65Cb24245Zwz8VIZR,,,,,,9787-CTT_IN_T9904,5378,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Linked,Glen
4001068,23-04-2023,,Live,false,40277,3,Product 1,Therapy 1,Reactive,Reactive,normal,25,0.000405093,,,,,,,,4500,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 1,Unlinked,Glen
4000843,08-07-2023,,Live,false,41599,5,Product 8,Therapy 1,Reactive,Reactive,normal,25,0.053807870,,,,,,,,4671,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Glen
4000441,23-05-2023,,Live,true,41966,6,Product 8,Therapy 1,Reactive,Reactive,normal,25,0.029027778,t65Cb24245ZcweCIZR,,,OTH,,,9786-CTT_IN_T9706,4706,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Linked,Glen
4001689,07-03-2024,,Practice,false,41054,9,Product 8,Therapy 1,Reactive,Reactive,normal,25,0.000127315,,,,,,,1966-CTT_IN_T9907,5475,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 8,Unlinked,Glen
4000591,29-11-2023,,Practice,true,41458,6,Product 7,Therapy 1,Reactive,Reactive,normal,25,0.002615741,,,,,,,9787-CTT_IN_T9904,4545,true,Therapy 1,PowerPoint,IS - PPTX/PDF,Product 7,Unlinked,Glen
4001256,15-01-2024,,Live,true,41088,9,,Therapy 1,Reactive,Reactive,normal,19,0.000416667,,,,,,,,5390,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Morgan
4000770,13-06-2023,,Live,false,41610,7,,Therapy 1,Reactive,Reactive,normal,19,0.117187500,,,,,,,1966-CTT_IN_T9907,4703,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Morgan
4000740,19-07-2024,,Practice,true,41846,6,,Therapy 1,Reactive,Reactive,normal,19,0.001435185,,,,,,,9549-CTT_IN_T9109,4924,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Morgan
4001699,11-11-2023,,Practice,true,41891,3,,Therapy 1,Reactive,Reactive,normal,19,0.000266204,,,,,,,,5017,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Morgan
4000360,19-01-2023,,Live,true,40203,9,,Therapy 1,Reactive,Reactive,normal,19,0.000497685,,,,,,,9769-CTT_IN_T9704,4523,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Morgan
4001297,12-12-2023,,Live,false,40060,2,,Therapy 1,Reactive,Reactive,normal,22,0.000914352,,,,,,,9786-CTT_IN_T9706,5134,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Sanchez
4000605,01-08-2023,,Practice,true,41332,4,,Therapy 1,Reactive,Reactive,normal,22,0.030636574,,,,,,,9549-CTT_IN_T9109,4683,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Sanchez
4000117,13-06-2023,,Practice,false,40550,3,,Therapy 1,Reactive,Reactive,normal,22,0.003668981,,,,,,,9549-CTT_IN_T9109,5222,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Sanchez
4000366,09-05-2024,,Practice,false,40348,9,,Therapy 1,Reactive,Reactive,normal,22,0.001423611,,,,,,,,4542,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Sanchez
4000079,06-10-2023,,Live,true,41483,10,,Therapy 1,Reactive,Reactive,normal,22,0.000428241,,,,,,,9769-CTT_IN_T9704,5123,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Sanchez
4000274,21-05-2024,11:29:00.000,Live,false,41361,8,,Therapy 1,Reactive,Reactive,normal,5,0.011898148,,,,,,,9785-CTT_IN_T9101,4615,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Collin
4000860,03-04-2024,,Live,false,40443,7,,Therapy 1,Reactive,Reactive,normal,5,0.001944444,,,,,,,9786-CTT_IN_T9706,5443,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Collin
4001244,13-08-2023,,Practice,true,40555,8,,Therapy 1,Reactive,Reactive,normal,5,0.000231481,,,,,,,9787-CTT_IN_T9904,5251,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Collin
4001726,27-02-2024,,Live,true,41137,7,,Therapy 1,Reactive,Reactive,normal,15,0.025196759,t65Cb24245ZcxJ9IZJ,,2278h24245g1MQUZZ2,OTH,,,,5018,true,Therapy 1,HTML,IMA - HTML,Product 14,Linked,Kren
4001337,17-07-2024,,Live,true,40165,8,,Therapy 1,Reactive,Reactive,normal,15,0.000844907,,,,,,,9760-CTT_IN_T9905,5227,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4001120,14-04-2024,,Live,false,41742,4,,Therapy 1,Reactive,Reactive,normal,15,0.001111111,,,,,,,9786-CTT_IN_T9706,4581,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4001011,17-02-2024,,Practice,true,40154,8,,Therapy 1,Reactive,Reactive,normal,15,0.012523148,,,,,,,,4510,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4000380,30-07-2024,,Live,false,41083,3,,Therapy 1,Reactive,Reactive,normal,15,0.000486111,,,,,,,,5189,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4000599,15-02-2024,,Practice,true,41215,2,,Therapy 1,Reactive,Reactive,normal,15,0.000219907,,,,,,,,4964,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4000567,07-01-2024,,Practice,true,40192,7,,Therapy 1,Reactive,Reactive,normal,15,0.013796296,,,,,,,,4986,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Kren
4001484,09-11-2023,21:21:00.000,Live,true,40936,5,,Therapy 1,Reactive,Reactive,normal,9,0.000173611,,,,,,,9789-CTT_IN_T9906,4625,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4001859,27-05-2023,12:16:00.000,Live,true,41839,4,,Therapy 1,Reactive,Reactive,normal,9,0.016608796,t65Cb24245Zcx3XIZR,,,OTH,,,9785-CTT_IN_T9101,5306,true,Therapy 1,HTML,IMA - HTML,Product 14,Linked,Edward
4001651,18-10-2023,05:13:00.000,Practice,false,41311,2,,Therapy 1,Reactive,Reactive,normal,9,0.012280093,,,,,,,,5278,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4001222,01-03-2023,,Live,true,41895,1,,Therapy 1,Reactive,Reactive,normal,9,0.001099537,t65Cb24245ZcxkEIZR,,2278h24245g1KoSZZU,OTH,,,9780-CTT_IN_T9909,4941,true,Therapy 1,HTML,IMA - HTML,Product 14,Linked,Edward
4001572,15-03-2024,,Practice,true,40435,4,,Therapy 1,Reactive,Reactive,normal,9,0.000162037,,,,,,,9787-CTT_IN_T9904,5185,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4000427,05-02-2024,,Live,true,41550,3,,Therapy 1,Reactive,Reactive,normal,9,0.002118056,,,,,,,9761-CTT_IN_T9705,4835,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4001838,08-04-2024,,Live,false,40461,3,,Therapy 1,Reactive,Reactive,normal,9,0.000555556,,,,,,,,5332,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4001285,17-05-2024,,Practice,true,40356,5,,Therapy 1,Reactive,Reactive,normal,9,0.003703704,,,,,,,,5430,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Edward
4001489,02-02-2024,,Practice,false,41498,8,,Therapy 1,Reactive,Reactive,normal,16,0.092743056,,,,,,,9549-CTT_IN_T9109,5429,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Mathew
4000254,18-06-2023,,Live,true,40583,2,,Therapy 1,Reactive,Reactive,normal,16,0.001215278,,,,,,,,5482,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Mathew
4001973,22-03-2024,,Live,true,40162,2,,Therapy 1,Reactive,Reactive,normal,16,0.000115741,,,,,,,9769-CTT_IN_T9704,5120,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Mathew
4000425,29-06-2023,,Practice,false,40154,10,,Therapy 1,Reactive,Reactive,normal,6,0.019826389,,,,,,,,4530,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4000529,30-12-2023,,Practice,true,40026,3,,Therapy 1,Reactive,Reactive,normal,6,0.000219907,,,,,,,,4951,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4000885,18-04-2023,,Live,false,40041,10,,Therapy 1,Reactive,Reactive,normal,6,0.004085648,,,,,,,9176-CTT_IN_T9107,5437,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4001301,12-06-2023,,Live,true,41054,3,,Therapy 1,Reactive,Reactive,normal,6,0.000486111,,,,,,,9786-CTT_IN_T9706,4645,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4000441,05-04-2024,,Practice,true,41699,10,,Therapy 1,Reactive,Reactive,normal,6,0.008912037,,,,,,,9780-CTT_IN_T9909,5346,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4001732,01-01-2023,,Live,true,40540,7,,Therapy 1,Reactive,Reactive,normal,6,0.039479167,,,,,,,9785-CTT_IN_T9101,4552,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4000167,25-05-2024,,Live,true,41277,8,,Therapy 1,Reactive,Reactive,normal,6,0.000277778,,,,,,,9769-CTT_IN_T9704,5169,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Daniella
4001553,27-03-2023,,Practice,true,41640,5,,Therapy 1,Reactive,Reactive,normal,3,0.005324074,,,,,,,,5416,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Bella
4001644,02-05-2024,,Practice,false,40919,2,,Therapy 1,Reactive,Reactive,normal,3,0.018460648,,,,,,,9549-CTT_IN_T9109,4700,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Bella
4001924,29-02-2024,,Practice,true,41882,1,,Therapy 1,Reactive,Reactive,normal,3,0.000231481,,,,,,,,4703,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Bella
4000258,27-07-2023,,Practice,true,40238,8,,Therapy 1,Reactive,Reactive,normal,3,0.001064815,,,,,,,,5300,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Bella
4000323,05-03-2023,,Practice,true,41494,8,,Therapy 1,Reactive,Reactive,normal,3,0.024467593,,,,,,,,4758,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Bella
4001170,06-11-2023,15:25:00.000,Practice,true,40594,2,,Therapy 1,Reactive,Reactive,normal,24,0.000509259,,,,,,,,4887,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4001512,25-01-2024,,Live,false,40027,10,,Therapy 1,Reactive,Reactive,normal,24,0.000277778,,,,,,,9761-CTT_IN_T9705,5053,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4001778,17-07-2023,,Practice,true,40984,3,,Therapy 1,Reactive,Reactive,normal,24,0.000694444,,,,,,,,4663,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4001813,08-01-2024,,Live,false,40400,3,,Therapy 1,Reactive,Reactive,normal,24,0.000115741,,,,,,,9769-CTT_IN_T9704,5156,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4001303,12-07-2024,,Practice,false,41966,1,,Therapy 1,Reactive,Reactive,normal,24,0.000555556,,,,,,,9176-CTT_IN_T9107,5472,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4000076,21-01-2023,,Practice,true,41793,4,,Therapy 1,Reactive,Reactive,normal,24,0.000277778,,,,,,,,5459,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4001832,17-04-2023,,Practice,true,41145,6,,Therapy 1,Reactive,Reactive,normal,24,0.000821759,,,,,,,,4885,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Steve
4000351,22-12-2023,14:06:00.000,Live,true,41052,7,,Therapy 1,Reactive,Reactive,normal,1,0.000208333,,,,,,,,5380,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4000370,18-06-2024,,Live,false,41576,1,,Therapy 1,Reactive,Reactive,normal,1,0.026423611,,,,,,,9786-CTT_IN_T9706,4737,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4001028,11-03-2023,,Live,false,41107,4,,Therapy 1,Reactive,Reactive,normal,1,0.007604167,,,,,,,9786-CTT_IN_T9706,4872,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4000053,01-07-2023,,Live,true,41792,7,,Therapy 1,Reactive,Reactive,normal,1,0.008379630,,,,,,,9769-CTT_IN_T9704,4519,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4001216,22-02-2024,,Live,false,40792,5,,Therapy 1,Reactive,Reactive,normal,1,0.005671296,,,,,,,9785-CTT_IN_T9101,4820,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4000744,06-04-2024,,Live,true,41298,2,,Therapy 1,Reactive,Reactive,normal,1,0.002708333,,,,,,,1966-CTT_IN_T9907,4835,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
4000134,20-10-2023,,Live,true,40973,3,,Therapy 1,Reactive,Reactive,normal,1,0.000335648,,,,,,,,5310,true,Therapy 1,HTML,IMA - HTML,Product 14,Unlinked,Alyssa
